timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1615701665979,265,Open_Item_Page-0,301,Moved Permanently,Thread Group 1-9,,true,,1436,496,10,10,http://demo.nopcommerce.com/digital-storm-vanquish-3-custom-performance-pc,265,0,0
1615701666244,585,Open_Item_Page-1,200,OK,Thread Group 1-9,text,true,,11685,762,10,10,https://demo.nopcommerce.com/digital-storm-vanquish-3-custom-performance-pc,585,0,0
1615701665979,850,Open_Item_Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-9,,true,,13121,1258,10,10,null,265,1,0
1615701666247,755,Open_Main_Page,200,OK,Thread Group 1-6,text,true,,8816,1073,10,10,https://demo.nopcommerce.com/,255,0,0
1615701666247,255,Open_Main_Page-0,301,Moved Permanently,Thread Group 1-6,,true,,1394,403,10,10,http://demo.nopcommerce.com/,255,0,0
1615701666502,500,Open_Main_Page-1,200,OK,Thread Group 1-6,text,true,,7422,670,10,10,https://demo.nopcommerce.com/,500,0,0
1615701666247,755,Open_Main_Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-6,,true,,8816,1073,10,10,null,255,1,0
1615701666201,869,Open_Category_Page,200,OK,Thread Group 1-3,text,true,,9427,1185,10,10,https://demo.nopcommerce.com/notebooks,255,0,0
1615701666201,255,Open_Category_Page-0,301,Moved Permanently,Thread Group 1-3,,true,,1401,460,10,10,http://demo.nopcommerce.com/notebooks,255,0,0
1615701666457,613,Open_Category_Page-1,200,OK,Thread Group 1-3,text,true,,8026,725,10,10,https://demo.nopcommerce.com/notebooks,613,0,0
1615701666201,869,Open_Category_Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,9427,1185,10,10,null,255,6,0
1615701666429,762,Open_Main_Page,200,OK,Thread Group 1-2,text,true,,8788,1071,10,10,https://demo.nopcommerce.com/,246,0,0
1615701666429,246,Open_Main_Page-0,301,Moved Permanently,Thread Group 1-2,,true,,1394,403,10,10,http://demo.nopcommerce.com/,246,0,0
1615701666675,516,Open_Main_Page-1,200,OK,Thread Group 1-2,text,true,,7394,668,10,10,https://demo.nopcommerce.com/,515,0,0
1615701666429,762,Open_Main_Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,8788,1071,10,10,null,246,0,0
1615701666206,987,Open_Item_Page,200,OK,Thread Group 1-1,text,true,,13634,1252,10,10,https://demo.nopcommerce.com/samsung-series-9-np900x4c-premium-ultrabook,268,0,0
1615701666206,268,Open_Item_Page-0,301,Moved Permanently,Thread Group 1-1,,true,,1439,493,10,10,http://demo.nopcommerce.com/samsung-series-9-np900x4c-premium-ultrabook,268,0,0
1615701666474,719,Open_Item_Page-1,200,OK,Thread Group 1-1,text,true,,12195,759,10,10,https://demo.nopcommerce.com/samsung-series-9-np900x4c-premium-ultrabook,718,0,0
1615701666205,987,Open_Item_Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,13634,1252,10,10,null,268,2,0
1615701666260,951,Open_Item_Page,200,OK,Thread Group 1-8,text,true,,13173,1237,10,10,https://demo.nopcommerce.com/lenovo-ideacentre-600-all-in-one-pc,244,0,0
1615701666260,244,Open_Item_Page-0,301,Moved Permanently,Thread Group 1-8,,true,,1429,485,10,10,http://demo.nopcommerce.com/lenovo-ideacentre-600-all-in-one-pc,244,0,0
1615701666504,707,Open_Item_Page-1,200,OK,Thread Group 1-8,text,true,,11744,752,10,10,https://demo.nopcommerce.com/lenovo-ideacentre-600-all-in-one-pc,707,0,0
1615701666260,951,Open_Item_Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-8,,true,,13173,1237,10,10,null,244,1,0
1615701666478,801,Open_Main_Page,200,OK,Thread Group 1-10,text,true,,8793,1073,10,10,https://demo.nopcommerce.com/,286,0,0
1615701666478,286,Open_Main_Page-0,301,Moved Permanently,Thread Group 1-10,,true,,1398,403,10,10,http://demo.nopcommerce.com/,286,0,0
1615701666764,515,Open_Main_Page-1,200,OK,Thread Group 1-10,text,true,,7395,670,10,10,https://demo.nopcommerce.com/,515,0,0
1615701666478,801,Open_Main_Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-10,,true,,8793,1073,10,10,null,286,1,0
1615701666511,847,Open_Item_Page,200,OK,Thread Group 1-5,text,true,,12023,1205,10,10,https://demo.nopcommerce.com/adobe-photoshop-cs4,287,0,0
1615701666511,287,Open_Item_Page-0,301,Moved Permanently,Thread Group 1-5,,true,,1419,469,10,10,http://demo.nopcommerce.com/adobe-photoshop-cs4,287,0,0
1615701666798,560,Open_Item_Page-1,200,OK,Thread Group 1-5,text,true,,10604,736,10,10,https://demo.nopcommerce.com/adobe-photoshop-cs4,560,0,0
1615701666511,847,Open_Item_Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,,true,,12023,1205,10,10,null,287,0,0
1615701666498,889,Open_Item_Page,200,OK,Thread Group 1-4,text,true,,12375,1222,10,10,https://demo.nopcommerce.com/sound-forge-pro-11-recurring,325,0,0
1615701666498,325,Open_Item_Page-0,301,Moved Permanently,Thread Group 1-4,,true,,1420,478,10,10,http://demo.nopcommerce.com/sound-forge-pro-11-recurring,325,0,0
1615701666824,563,Open_Item_Page-1,200,OK,Thread Group 1-4,text,true,,10955,744,10,10,https://demo.nopcommerce.com/sound-forge-pro-11-recurring,563,0,0
1615701666498,889,Open_Item_Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,12375,1222,10,10,null,325,1,0
1615701666758,889,Open_Computers_Page,200,OK,Thread Group 1-7,text,true,,7715,1168,10,10,https://demo.nopcommerce.com/computers,453,0,0
1615701666758,453,Open_Computers_Page-0,301,Moved Permanently,Thread Group 1-7,,true,,1399,451,10,10,http://demo.nopcommerce.com/computers,453,0,0
1615701667211,436,Open_Computers_Page-1,200,OK,Thread Group 1-7,text,true,,6316,717,10,10,https://demo.nopcommerce.com/computers,436,0,0
1615701666758,889,Open_Computers_Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-7,,true,,7715,1168,10,10,null,453,6,0
1615701667003,777,Open_Computers_Page,200,OK,Thread Group 1-6,text,true,,7705,1169,10,10,https://demo.nopcommerce.com/computers,277,0,0
1615701667003,277,Open_Computers_Page-0,301,Moved Permanently,Thread Group 1-6,,true,,1403,451,10,10,http://demo.nopcommerce.com/computers,277,0,0
1615701667280,500,Open_Computers_Page-1,200,OK,Thread Group 1-6,text,true,,6302,718,10,10,https://demo.nopcommerce.com/computers,499,0,0
1615701667003,777,Open_Computers_Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-6,,true,,7705,1169,10,10,null,277,5,0
1615701666830,982,Open_Main_Page,200,OK,Thread Group 1-9,text,true,,8791,1071,10,10,https://demo.nopcommerce.com/,458,0,0
1615701666830,458,Open_Main_Page-0,301,Moved Permanently,Thread Group 1-9,,true,,1396,403,10,10,http://demo.nopcommerce.com/,458,0,0
1615701667288,524,Open_Main_Page-1,200,OK,Thread Group 1-9,text,true,,7395,668,10,10,https://demo.nopcommerce.com/,524,0,0
1615701666830,982,Open_Main_Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-9,,true,,8791,1071,10,10,null,458,1,0
1615701667194,731,Open_Main_Page,200,OK,Thread Group 1-1,text,true,,8821,1072,10,10,https://demo.nopcommerce.com/,258,0,0
1615701667194,258,Open_Main_Page-0,301,Moved Permanently,Thread Group 1-1,,true,,1402,403,10,10,http://demo.nopcommerce.com/,258,0,0
1615701667453,472,Open_Main_Page-1,200,OK,Thread Group 1-1,text,true,,7419,669,10,10,https://demo.nopcommerce.com/,472,0,0
1615701667194,731,Open_Main_Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,8821,1072,10,10,null,258,1,0
1615701667191,768,Open_Computers_Page,200,OK,Thread Group 1-2,text,true,,7718,1167,10,10,https://demo.nopcommerce.com/computers,270,0,0
1615701667191,270,Open_Computers_Page-0,301,Moved Permanently,Thread Group 1-2,,true,,1409,451,10,10,http://demo.nopcommerce.com/computers,270,0,0
1615701667461,498,Open_Computers_Page-1,200,OK,Thread Group 1-2,text,true,,6309,716,10,10,https://demo.nopcommerce.com/computers,498,0,0
1615701667191,768,Open_Computers_Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,7718,1167,10,10,null,270,5,0
1615701667077,922,Open_Item_Page,200,OK,Thread Group 1-3,text,true,,13537,1215,10,10,https://demo.nopcommerce.com/asus-n551jk-xo076h-laptop,253,0,0
1615701667077,253,Open_Item_Page-0,301,Moved Permanently,Thread Group 1-3,,true,,1421,475,10,10,http://demo.nopcommerce.com/asus-n551jk-xo076h-laptop,253,0,0
1615701667330,669,Open_Item_Page-1,200,OK,Thread Group 1-3,text,true,,12116,740,10,10,https://demo.nopcommerce.com/asus-n551jk-xo076h-laptop,667,0,0
1615701667076,922,Open_Item_Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,13537,1215,10,10,null,253,1,0
1615701667280,731,Open_Computers_Page,200,OK,Thread Group 1-10,text,true,,7693,1169,10,10,https://demo.nopcommerce.com/computers,255,0,0
1615701667280,255,Open_Computers_Page-0,301,Moved Permanently,Thread Group 1-10,,true,,1401,451,10,10,http://demo.nopcommerce.com/computers,255,0,0
1615701667536,475,Open_Computers_Page-1,200,OK,Thread Group 1-10,text,true,,6292,718,10,10,https://demo.nopcommerce.com/computers,475,0,0
1615701667280,731,Open_Computers_Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-10,,true,,7693,1169,10,10,null,255,5,0
1615701667388,725,Open_Main_Page,200,OK,Thread Group 1-4,text,true,,8796,1072,10,10,https://demo.nopcommerce.com/,278,0,0
1615701667388,278,Open_Main_Page-0,301,Moved Permanently,Thread Group 1-4,,true,,1400,403,10,10,http://demo.nopcommerce.com/,278,0,0
1615701667666,447,Open_Main_Page-1,200,OK,Thread Group 1-4,text,true,,7396,669,10,10,https://demo.nopcommerce.com/,446,0,0
1615701667388,725,Open_Main_Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,8796,1072,10,10,null,278,0,0
1615701667653,748,Open_Category_Page,200,OK,Thread Group 1-7,text,true,,8532,1184,10,10,https://demo.nopcommerce.com/software,276,0,0
1615701667653,276,Open_Category_Page-0,301,Moved Permanently,Thread Group 1-7,,true,,1412,459,10,10,http://demo.nopcommerce.com/software,276,0,0
1615701667930,471,Open_Category_Page-1,200,OK,Thread Group 1-7,text,true,,7120,725,10,10,https://demo.nopcommerce.com/software,471,0,0
1615701667653,748,Open_Category_Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-7,,true,,8532,1184,10,10,null,276,7,0
1615701667813,723,Open_Computers_Page,200,OK,Thread Group 1-9,text,true,,7743,1167,10,10,https://demo.nopcommerce.com/computers,261,0,0
1615701667813,261,Open_Computers_Page-0,301,Moved Permanently,Thread Group 1-9,,true,,1399,451,10,10,http://demo.nopcommerce.com/computers,261,0,0
1615701668075,461,Open_Computers_Page-1,200,OK,Thread Group 1-9,text,true,,6344,716,10,10,https://demo.nopcommerce.com/computers,461,0,0
1615701667813,723,Open_Computers_Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-9,,true,,7743,1167,10,10,null,261,5,0
1615701667785,753,Open_Category_Page,200,OK,Thread Group 1-6,text,true,,8558,1185,10,10,https://demo.nopcommerce.com/desktops,257,0,0
1615701667785,257,Open_Category_Page-0,301,Moved Permanently,Thread Group 1-6,,true,,1408,459,10,10,http://demo.nopcommerce.com/desktops,257,0,0
1615701668042,496,Open_Category_Page-1,200,OK,Thread Group 1-6,text,true,,7150,726,10,10,https://demo.nopcommerce.com/desktops,496,0,0
1615701667785,753,Open_Category_Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-6,,true,,8558,1185,10,10,null,257,4,0
1615701667926,835,Open_Computers_Page,200,OK,Thread Group 1-1,text,true,,7731,1168,10,10,https://demo.nopcommerce.com/computers,250,0,0
1615701667926,250,Open_Computers_Page-0,301,Moved Permanently,Thread Group 1-1,,true,,1405,451,10,10,http://demo.nopcommerce.com/computers,250,0,0
1615701668176,585,Open_Computers_Page-1,200,OK,Thread Group 1-1,text,true,,6326,717,10,10,https://demo.nopcommerce.com/computers,584,0,0
1615701667926,835,Open_Computers_Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,7731,1168,10,10,null,250,5,0
1615701667999,808,Open_Main_Page,200,OK,Thread Group 1-3,text,true,,8806,1071,10,10,https://demo.nopcommerce.com/,241,0,0
1615701667999,241,Open_Main_Page-0,301,Moved Permanently,Thread Group 1-3,,true,,1394,403,10,10,http://demo.nopcommerce.com/,241,0,0
1615701668240,567,Open_Main_Page-1,200,OK,Thread Group 1-3,text,true,,7412,668,10,10,https://demo.nopcommerce.com/,567,0,0
1615701667999,808,Open_Main_Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,8806,1071,10,10,null,241,0,0
1615701667964,887,Open_Category_Page,200,OK,Thread Group 1-2,text,true,,8479,1183,10,10,https://demo.nopcommerce.com/desktops,262,0,0
1615701667964,262,Open_Category_Page-0,301,Moved Permanently,Thread Group 1-2,,true,,1406,459,10,10,http://demo.nopcommerce.com/desktops,262,0,0
1615701668227,624,Open_Category_Page-1,200,OK,Thread Group 1-2,text,true,,7073,724,10,10,https://demo.nopcommerce.com/desktops,624,0,0
1615701667964,887,Open_Category_Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,8479,1183,10,10,null,262,6,0
1615701667212,1729,Open_Main_Page,200,OK,Thread Group 1-8,text,true,,8792,1073,10,10,https://demo.nopcommerce.com/,260,0,0
1615701667212,260,Open_Main_Page-0,301,Moved Permanently,Thread Group 1-8,,true,,1392,403,10,10,http://demo.nopcommerce.com/,260,0,0
1615701667472,1469,Open_Main_Page-1,200,OK,Thread Group 1-8,text,true,,7400,670,10,10,https://demo.nopcommerce.com/,1469,0,0
1615701667212,1729,Open_Main_Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-8,,true,,8792,1073,10,10,null,260,1,0
1615701668016,927,Open_Category_Page,200,OK,Thread Group 1-10,text,true,,8503,1185,10,10,https://demo.nopcommerce.com/desktops,265,0,0
1615701668016,265,Open_Category_Page-0,301,Moved Permanently,Thread Group 1-10,,true,,1402,459,10,10,http://demo.nopcommerce.com/desktops,265,0,0
1615701668281,662,Open_Category_Page-1,200,OK,Thread Group 1-10,text,true,,7101,726,10,10,https://demo.nopcommerce.com/desktops,661,0,0
1615701668016,927,Open_Category_Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-10,,true,,8503,1185,10,10,null,265,6,0
1615701668113,855,Open_Computers_Page,200,OK,Thread Group 1-4,text,true,,7729,1168,10,10,https://demo.nopcommerce.com/computers,268,0,0
1615701668113,268,Open_Computers_Page-0,301,Moved Permanently,Thread Group 1-4,,true,,1403,451,10,10,http://demo.nopcommerce.com/computers,268,0,0
1615701668382,586,Open_Computers_Page-1,200,OK,Thread Group 1-4,text,true,,6326,717,10,10,https://demo.nopcommerce.com/computers,586,0,0
1615701668113,855,Open_Computers_Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,7729,1168,10,10,null,268,2,0
1615701667358,1806,Open_Main_Page,200,OK,Thread Group 1-5,text,true,,8791,1073,10,10,https://demo.nopcommerce.com/,287,0,0
1615701667358,287,Open_Main_Page-0,301,Moved Permanently,Thread Group 1-5,,true,,1392,403,10,10,http://demo.nopcommerce.com/,287,0,0
1615701667645,1519,Open_Main_Page-1,200,OK,Thread Group 1-5,text,true,,7399,670,10,10,https://demo.nopcommerce.com/,1519,0,0
1615701667358,1806,Open_Main_Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,,true,,8791,1073,10,10,null,287,1,0
1615701668408,846,Open_Item_Page,200,OK,Thread Group 1-7,text,true,,12316,1192,10,10,https://demo.nopcommerce.com/windows-8-pro,307,0,0
1615701668408,307,Open_Item_Page-0,301,Moved Permanently,Thread Group 1-7,,true,,1413,463,10,10,http://demo.nopcommerce.com/windows-8-pro,307,0,0
1615701668715,539,Open_Item_Page-1,200,OK,Thread Group 1-7,text,true,,10903,729,10,10,https://demo.nopcommerce.com/windows-8-pro,539,0,0
1615701668408,846,Open_Item_Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-7,,true,,12316,1192,10,10,null,307,1,0
1615701668541,816,Open_Category_Page,200,OK,Thread Group 1-9,text,true,,9494,1185,10,10,https://demo.nopcommerce.com/notebooks,273,0,0
1615701668541,273,Open_Category_Page-0,301,Moved Permanently,Thread Group 1-9,,true,,1401,460,10,10,http://demo.nopcommerce.com/notebooks,273,0,0
1615701668814,543,Open_Category_Page-1,200,OK,Thread Group 1-9,text,true,,8093,725,10,10,https://demo.nopcommerce.com/notebooks,542,0,0
1615701668541,816,Open_Category_Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-9,,true,,9494,1185,10,10,null,273,4,0
1615701668542,845,Open_Item_Page,200,OK,Thread Group 1-6,text,true,,13124,1259,10,10,https://demo.nopcommerce.com/digital-storm-vanquish-3-custom-performance-pc,272,0,0
1615701668542,272,Open_Item_Page-0,301,Moved Permanently,Thread Group 1-6,,true,,1438,496,10,10,http://demo.nopcommerce.com/digital-storm-vanquish-3-custom-performance-pc,272,0,0
1615701668814,573,Open_Item_Page-1,200,OK,Thread Group 1-6,text,true,,11686,763,10,10,https://demo.nopcommerce.com/digital-storm-vanquish-3-custom-performance-pc,573,0,0
1615701668542,845,Open_Item_Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-6,,true,,13124,1259,10,10,null,272,1,0
1615701668807,669,Open_Computers_Page,200,OK,Thread Group 1-3,text,true,,7717,1167,10,10,https://demo.nopcommerce.com/computers,244,0,0
1615701668807,244,Open_Computers_Page-0,301,Moved Permanently,Thread Group 1-3,,true,,1407,451,10,10,http://demo.nopcommerce.com/computers,244,0,0
1615701669051,425,Open_Computers_Page-1,200,OK,Thread Group 1-3,text,true,,6310,716,10,10,https://demo.nopcommerce.com/computers,425,0,0
1615701668807,669,Open_Computers_Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,7717,1167,10,10,null,244,4,0
1615701668857,900,Open_Item_Page,200,OK,Thread Group 1-2,text,true,,13168,1235,10,10,https://demo.nopcommerce.com/lenovo-ideacentre-600-all-in-one-pc,270,0,0
1615701668857,270,Open_Item_Page-0,301,Moved Permanently,Thread Group 1-2,,true,,1425,485,10,10,http://demo.nopcommerce.com/lenovo-ideacentre-600-all-in-one-pc,270,0,0
1615701669127,630,Open_Item_Page-1,200,OK,Thread Group 1-2,text,true,,11743,750,10,10,https://demo.nopcommerce.com/lenovo-ideacentre-600-all-in-one-pc,630,0,0
1615701668857,900,Open_Item_Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,13168,1235,10,10,null,270,1,0
1615701668942,823,Open_Computers_Page,200,OK,Thread Group 1-8,text,true,,7705,1169,10,10,https://demo.nopcommerce.com/computers,308,0,0
1615701668942,308,Open_Computers_Page-0,301,Moved Permanently,Thread Group 1-8,,true,,1403,451,10,10,http://demo.nopcommerce.com/computers,308,0,0
1615701669250,515,Open_Computers_Page-1,200,OK,Thread Group 1-8,text,true,,6302,718,10,10,https://demo.nopcommerce.com/computers,514,0,0
1615701668942,823,Open_Computers_Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-8,,true,,7705,1169,10,10,null,308,5,0
1615701668767,1038,Open_Category_Page,200,OK,Thread Group 1-1,text,true,,8483,1184,10,10,https://demo.nopcommerce.com/desktops,470,0,0
1615701668767,470,Open_Category_Page-0,301,Moved Permanently,Thread Group 1-1,,true,,1404,459,10,10,http://demo.nopcommerce.com/desktops,470,0,0
1615701669238,567,Open_Category_Page-1,200,OK,Thread Group 1-1,text,true,,7079,725,10,10,https://demo.nopcommerce.com/desktops,567,0,0
1615701668767,1038,Open_Category_Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,8483,1184,10,10,null,470,6,0
1615701668949,973,Open_Item_Page,200,OK,Thread Group 1-10,text,true,,13169,1237,10,10,https://demo.nopcommerce.com/lenovo-ideacentre-600-all-in-one-pc,290,0,0
1615701668949,290,Open_Item_Page-0,301,Moved Permanently,Thread Group 1-10,,true,,1427,485,10,10,http://demo.nopcommerce.com/lenovo-ideacentre-600-all-in-one-pc,290,0,0
1615701669239,683,Open_Item_Page-1,200,OK,Thread Group 1-10,text,true,,11742,752,10,10,https://demo.nopcommerce.com/lenovo-ideacentre-600-all-in-one-pc,672,0,0
1615701668949,973,Open_Item_Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-10,,true,,13169,1237,10,10,null,290,1,0
1615701669255,729,Open_Main_Page,200,OK,Thread Group 1-7,text,true,,8805,1073,10,10,https://demo.nopcommerce.com/,248,0,0
1615701669255,248,Open_Main_Page-0,301,Moved Permanently,Thread Group 1-7,,true,,1400,403,10,10,http://demo.nopcommerce.com/,248,0,0
1615701669503,481,Open_Main_Page-1,200,OK,Thread Group 1-7,text,true,,7405,670,10,10,https://demo.nopcommerce.com/,481,0,0
1615701669255,729,Open_Main_Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-7,,true,,8805,1073,10,10,null,248,0,0
1615701669165,827,Open_Computers_Page,200,OK,Thread Group 1-5,text,true,,7730,1169,10,10,https://demo.nopcommerce.com/computers,241,0,0
1615701669165,241,Open_Computers_Page-0,301,Moved Permanently,Thread Group 1-5,,true,,1403,451,10,10,http://demo.nopcommerce.com/computers,241,0,0
1615701669406,586,Open_Computers_Page-1,200,OK,Thread Group 1-5,text,true,,6327,718,10,10,https://demo.nopcommerce.com/computers,585,0,0
1615701669165,827,Open_Computers_Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,,true,,7730,1169,10,10,null,241,5,0
1615701668970,1098,Open_Category_Page,200,OK,Thread Group 1-4,text,true,,9488,1186,10,10,https://demo.nopcommerce.com/notebooks,434,0,0
1615701668970,434,Open_Category_Page-0,301,Moved Permanently,Thread Group 1-4,,true,,1409,460,10,10,http://demo.nopcommerce.com/notebooks,434,0,0
1615701669404,664,Open_Category_Page-1,200,OK,Thread Group 1-4,text,true,,8079,726,10,10,https://demo.nopcommerce.com/notebooks,663,0,0
1615701668970,1098,Open_Category_Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,9488,1186,10,10,null,434,5,0
1615701669388,791,Open_Main_Page,200,OK,Thread Group 1-6,text,true,,8793,1072,10,10,https://demo.nopcommerce.com/,310,0,0
1615701669388,310,Open_Main_Page-0,301,Moved Permanently,Thread Group 1-6,,true,,1400,403,10,10,http://demo.nopcommerce.com/,310,0,0
1615701669699,480,Open_Main_Page-1,200,OK,Thread Group 1-6,text,true,,7393,669,10,10,https://demo.nopcommerce.com/,479,0,0
1615701669388,791,Open_Main_Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-6,,true,,8793,1072,10,10,null,310,0,0
1615701669361,903,Open_Item_Page,200,OK,Thread Group 1-9,text,true,,14237,1235,10,10,https://demo.nopcommerce.com/hp-envy-6-1180ca-156-inch-sleekbook,282,0,0
1615701669361,282,Open_Item_Page-0,301,Moved Permanently,Thread Group 1-9,,true,,1429,485,10,10,http://demo.nopcommerce.com/hp-envy-6-1180ca-156-inch-sleekbook,282,0,0
1615701669644,620,Open_Item_Page-1,200,OK,Thread Group 1-9,text,true,,12808,750,10,10,https://demo.nopcommerce.com/hp-envy-6-1180ca-156-inch-sleekbook,619,0,0
1615701669361,903,Open_Item_Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-9,,true,,14237,1235,10,10,null,282,1,0
1615701669480,778,Open_Category_Page,200,OK,Thread Group 1-3,text,true,,8526,1183,10,10,https://demo.nopcommerce.com/desktops,283,0,0
1615701669480,283,Open_Category_Page-0,301,Moved Permanently,Thread Group 1-3,,true,,1400,459,10,10,http://demo.nopcommerce.com/desktops,283,0,0
1615701669763,495,Open_Category_Page-1,200,OK,Thread Group 1-3,text,true,,7126,724,10,10,https://demo.nopcommerce.com/desktops,494,0,0
1615701669480,778,Open_Category_Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,8526,1183,10,10,null,283,8,0
1615701669758,716,Open_Main_Page,200,OK,Thread Group 1-2,text,true,,8808,1071,10,10,https://demo.nopcommerce.com/,281,0,0
1615701669758,281,Open_Main_Page-0,301,Moved Permanently,Thread Group 1-2,,true,,1396,403,10,10,http://demo.nopcommerce.com/,281,0,0
1615701670039,435,Open_Main_Page-1,200,OK,Thread Group 1-2,text,true,,7412,668,10,10,https://demo.nopcommerce.com/,435,0,0
1615701669758,716,Open_Main_Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,8808,1071,10,10,null,281,0,0
1615701669771,799,Open_Category_Page,200,OK,Thread Group 1-8,text,true,,8485,1185,10,10,https://demo.nopcommerce.com/software,274,0,0
1615701669771,274,Open_Category_Page-0,301,Moved Permanently,Thread Group 1-8,,true,,1404,459,10,10,http://demo.nopcommerce.com/software,274,0,0
1615701670045,525,Open_Category_Page-1,200,OK,Thread Group 1-8,text,true,,7081,726,10,10,https://demo.nopcommerce.com/software,524,0,0
1615701669770,799,Open_Category_Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-8,,true,,8485,1185,10,10,null,274,7,0
1615701669811,926,Open_Item_Page,200,OK,Thread Group 1-1,text,true,,13115,1258,10,10,https://demo.nopcommerce.com/digital-storm-vanquish-3-custom-performance-pc,256,0,0
1615701669811,256,Open_Item_Page-0,301,Moved Permanently,Thread Group 1-1,,true,,1438,496,10,10,http://demo.nopcommerce.com/digital-storm-vanquish-3-custom-performance-pc,256,0,0
1615701670067,670,Open_Item_Page-1,200,OK,Thread Group 1-1,text,true,,11677,762,10,10,https://demo.nopcommerce.com/digital-storm-vanquish-3-custom-performance-pc,669,0,0
1615701669811,926,Open_Item_Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,13115,1258,10,10,null,256,1,0
1615701669923,848,Open_Main_Page,200,OK,Thread Group 1-10,text,true,,8809,1072,10,10,https://demo.nopcommerce.com/,280,0,0
1615701669923,280,Open_Main_Page-0,301,Moved Permanently,Thread Group 1-10,,true,,1392,403,10,10,http://demo.nopcommerce.com/,280,0,0
1615701670203,568,Open_Main_Page-1,200,OK,Thread Group 1-10,text,true,,7417,669,10,10,https://demo.nopcommerce.com/,568,0,0
1615701669923,848,Open_Main_Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-10,,true,,8809,1072,10,10,null,280,0,0
1615701669985,819,Open_Computers_Page,200,OK,Thread Group 1-7,text,true,,7684,1169,10,10,https://demo.nopcommerce.com/computers,263,0,0
1615701669985,263,Open_Computers_Page-0,301,Moved Permanently,Thread Group 1-7,,true,,1405,451,10,10,http://demo.nopcommerce.com/computers,263,0,0
1615701670249,555,Open_Computers_Page-1,200,OK,Thread Group 1-7,text,true,,6279,718,10,10,https://demo.nopcommerce.com/computers,555,0,0
1615701669984,819,Open_Computers_Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-7,,true,,7684,1169,10,10,null,263,6,0
